"ClimateBusiness","ID","LanguageOfText","annotation_id","annotator","created_at","id","lead_time","paragraph_translated","sentiment","updated_at" 
True,"270724_1","FR",427,"1","2025-12-22T20:30:36.309276Z",3364,22.728,"Yes, you're right, and that's why the majority of your committee is proposing, by the number of votes I've mentioned, that you take no further action on these cantonal initiatives, even though, as you know, a referendum has been launched against the agreement with Indonesia - not Malaysia. Consequently, this debate will certainly continue with a public debate.","non_climate","2025-12-22T20:30:36.309276Z"
False,"328834_5","FR",428,"1","2025-12-22T20:30:57.109611Z",3365,20.25,"This concerns, for example, the assets of the Russian central bank or Russian state-owned companies. Around 300 billion dollars of the Russian National Bank, to which Russia has no access due to the embargo, are blocked in the West; in Switzerland alone it is estimated to be 5 billion dollars. The link between the perpetrator of the damage and the owner of such assets is very clear here. I am sure that the following deduction therefore seems completely logical and stringent to you and to me: Russia destroys, Russia must pay. This brings us to the identical motions that I was able to submit together with colleagues from the Center, GLP, SP and FDP parliamentary groups.","non_climate","2025-12-22T20:30:57.109611Z"
False,"323083_2","DE",429,"1","2025-12-22T20:31:57.943377Z",3366,60.33,"We all know what is going on in the world at the moment and how quickly a security situation can change. Over the last few decades, we have cut our army and therefore our security to the bone. In 1990, we still had 1.34 percent of GDP available for the army. Today it is just 0.8 percent. We must finally be prepared to invest in our security again.","non_climate","2025-12-22T20:31:57.943377Z"
True,"201705_1","DE",430,"1","2025-12-22T20:33:13.941311Z",3367,75.439,"Mr. Hurter, you are well aware that we have an aviation agreement with the European Union. Helicopter flights are also part of it. This agreement gives us many advantages. You in particular would not be able to land your aircraft in many places if your pilot's license were not recognized, if European law did not give you this permission. So there are many areas in which Switzerland has enormous advantages as a result of this agreement.","non_climate","2025-12-22T20:33:13.941311Z"
True,"287126_6","FR",431,"1","2025-12-22T20:33:19.106791Z",3368,4.576,"The Federal Council therefore asks you to reject this motion.","non_classifiable","2025-12-22T20:33:19.106791Z"
False,"324234_14","FR",432,"1","2025-12-22T20:33:40.139186Z",3369,20.413,"Your Committee dealt with this subject at its meeting on June 29, 2023. There was no criticism of Switzerland's commitment to support the DR Fund to the tune of SDR 500 million. The Committee's vision was in line with that of the Federal Council: Switzerland, with its open economy, its financial center and its own currency, has a major interest in a stable, well-functioning and developed global monetary and financial system.","non_climate","2025-12-22T20:33:40.139186Z"
False,"241198_11","FR",433,"1","2025-12-22T20:33:52.999326Z",3370,12.259,"With regard to the point I have just made, the Gysi minority proposes to pay a pro rata sum of the daily allowance according to age. This proposal would entail additional expenditure of CHF 52 million in 2030.","non_classifiable","2025-12-22T20:33:52.999326Z"
False,"347345_2","DE",434,"1","2025-12-22T20:34:17.637717Z",3371,24.122,"Secondly, an increase in VAT will not solve our problem in the next two or three years. That requires a referendum. That's why we have to take this path now. We should take a close look at the Finance Committee's proposals in the budget debate and not hold a parallel budget debate today. That is why the Security Policy Committee came up with this solution.","non_climate","2025-12-22T20:34:17.637717Z"
True,"305267_5","FR",435,"1","2025-12-22T20:34:26.129420Z",3372,7.933,"In articles 14 and 18 paragraph 5, the committee has made a few clarifications - I won't go into details - notably by replacing ""capital market"" with ""credit market"" and in relation to installed capacity in Switzerland.","non_climate","2025-12-22T20:34:26.129420Z"
False,"207660_5","DE",436,"1","2025-12-22T20:34:49.986116Z",3373,23.35,"2 My minority motion VI relates to Article 21a paragraph 4. After the Council of States, under the leadership of the FDP, has blown up the National Council's zero solution into a bureaucratic monster, the National Council's SPK wants to delete the obligation to give reasons, but formulates it so ambiguously that the Federal Council can still introduce one in the ordinance. It can also specify in the ordinance how many interviews are to be held, etc. For this reason, I request that you only adopt the first sentence: ""The public employment service shall provide employers with suitable dossiers of registered jobseekers."" This should actually be a matter of course. In this way, the employment agencies and companies can maintain an unbureaucratic, uncomplicated exchange, without the obligation to hear and justify. Anything further is detrimental to the free, liberal labor market and Switzerland as a business location - especially when it comes to the FDP.","non_climate","2025-12-22T20:34:49.986116Z"
True,"303905_6","DE",437,"1","2025-12-22T20:35:43.619671Z",3374,70.791,"Regarding the initial situation: We know that Alpiq and Axpo want this bill, while BKW does not. There has always been talk of urgency. As you know, I am a member of the Board of Directors of an electricity company that also trades in electricity. I admit it openly: We have also made many misjudgements in our company. Everyone in business makes mistakes; that's part of being an entrepreneur. Why do we find ourselves in this situation today, where these same companies are approaching the state and want this protective shield for their company, arguing that the electricity supply in Switzerland can only be guaranteed if companies are helped? What has happened?","climate","2025-12-30T10:08:46.159136Z"
True,"215257_2","FR",438,"1","2025-12-22T20:35:53.650088Z",3375,9.35,"In article 4 paragraph 3 and article 16 paragraphs 1 and 7, there are two opposing concepts. The majority of the commission proposes not to follow the Council of States, and to return to the version resulting from the Federal Council's draft.","non_classifiable","2025-12-22T20:35:53.650088Z"
True,"311776_5","DE",439,"1","2025-12-22T20:36:04.933640Z",3376,10.701,"We can also move forward by approaching the lectern faster and closer, as the President has asked us to do today, but above all by supporting the majority here and thus sending the law on its way in a version that is capable of winning a majority throughout Switzerland.","non_classifiable","2025-12-22T20:36:04.933640Z"
False,"205018_17","FR",440,"1","2025-12-22T20:36:11.712134Z",3377,6.267,"I would remind you, however, that the committee unanimously invites you to proceed with this project.","non_classifiable","2025-12-22T20:36:11.712134Z"
True,"219038_3","FR",441,"1","2025-12-22T20:36:33.944620Z",3378,21.696,"First, let's look at the argument based on statistics. Let's not confuse cause and effect. Every time a measure relating to drinking and driving has been enacted, the number of accidents has fallen and, as a result, many deaths and serious injuries have been avoided. Today, some people want to use the results of years of prevention and restrictions to justify going backwards. I don't take this very seriously.","non_climate","2025-12-22T20:36:33.944620Z"
True,"220660_6","DE",442,"1","2025-12-22T20:37:21.097057Z",3379,46.599,"An important instrument for the implementation of the initiative is proof of origin to ensure traceability. This would finally create transparency regarding the origin of food, which is one of the many advantages of this initiative. With the information provided by barcodes, many labeled products can already be traced back to the farm of origin. At the same time, the production standard is also disclosed. This instrument has already been tried and tested on the market for the necessary controls.","non_climate","2025-12-22T20:37:21.097057Z"
True,"209676_22","DE",443,"1","2025-12-22T20:38:50.634249Z",3380,99.756,"In summary, there are four important areas: the preservation of the vested rights of Zurich and Geneva airports, the prevention of the aviation database and thus another EU regulation, the takeover of uncompensated air navigation services and a more flexible distribution key for mineral oil tax.","climate","2025-12-30T10:08:59.144273Z"
True,"243922_6","FR",444,"1","2025-12-22T20:39:38.641089Z",3381,63.746,"This brings me to a few details on the key points that require clarification. Given the quotas and rebates agreed with Indonesia, we believe that global palm oil imports will not increase simply by virtue of the application of this agreement. In fact, current demand for edible oil is moving in a different direction: palm oil is being replaced by other oils such as rapeseed and sunflower. This is a tangible sign that the food industry is reacting, or even adapting its processes, according to consumer demand and what will prevail. It is quite possible that palm oil imports will increase once the agreement signed with Indonesia - if you accept it - comes into force, at the expense of countries that currently supply us, such as Malaysia. This is provided that Indonesia is capable of developing export channels that meet the requirements of the Swiss market and the conditions set out in the agreement that will be submitted to you shortly. It should also be noted that, thanks to the agreement with Indonesia, palm oil from this country is marginally more competitive than that from other countries.","climate","2025-12-30T10:09:19.709380Z"
True,"247798_5","FR",445,"1","2025-12-22T20:39:51.173205Z",3382,12.033,"By way of example, the Mobility Service of the canton of Valais ""systematically evaluates, on the cantonal road network, the locations and circumstances in which it is appropriate to reduce the posted speed to 30 kilometers per hour. However, it is not a question of imposing a speed limit of 30 kilometers per hour on all major roads, nor in all locality crossings. Noise protection is one of the elements in the balance of interests.""","non_climate","2025-12-22T20:39:51.173205Z"
True,"322704_14","FR",446,"1","2025-12-22T20:40:46.050832Z",3383,54.337,"So, until we know more about the effects of these quaternary ammoniums, I invite you to support my motion calling for a moratorium on their use. Above all, and I'd really like to stress this point once again, alternative, quaternary ammonium-free solutions exist, and it will always be possible for everyone to have easy access to a disinfectant solution.","non_climate","2025-12-22T20:40:46.050832Z"
True,"317434_4","FR",447,"1","2025-12-22T20:41:08.876234Z",3384,22.184,"Thirdly, with regard to tax legislation, we briefly remind you that a deduction should have only two possible political meanings: either it's an expense necessary to the acquisition of income, in which case it can be deducted from income, or it's a behavior that the legislator - i.e. us - wants to promote, thus giving a bonus in the form of a deduction. When it comes to deductions for property renovations, we're right on the borderline between the two.","non_climate","2025-12-22T20:41:08.876234Z"
True,"306547_15","FR",448,"1","2025-12-22T20:42:23.685910Z",3385,281.581,"The Confederation's role is to define the location and biodiversity objectives of biodiversity zones based on scientific criteria: presence of priority species, particular genetic diversity and/or valuable habitats. This enables the necessary coordination between cantons, both geographically and in terms of content.","non_classifiable","2025-12-30T15:49:12.405969Z"
True,"230481_6","FR",449,"1","2025-12-22T20:42:39.745936Z",3386,15.355,"Thirdly and lastly, the main parties concerned - chambers of agriculture, livestock associations and even breeders - are sceptical, even if they feel that financial support to compensate for the efforts made to take better account of livestock is legitimate. To the question of whether the initiative is a real incentive to stop dehorning cows, a Jura farmer replied in the negative, as the constraints and risks of injury are too great.","non_climate","2025-12-22T20:42:39.745936Z"
True,"275642_6","DE",450,"1","2025-12-22T20:43:03.747703Z",3387,23.448,"I can tell you that my people have the task of supporting this sub-commission, which is now at work, with all the technical work they can. But with all that you have already commissioned, to adopt another motion today in the hope that something will happen - I know that your sub-commission is very motivated and wants to submit something to your commission. We support them. I think this is the path you have now chosen and we should continue on this path. That is actually the reason why the Federal Council is recommending that this motion be rejected - so it has no reservations at all.","non_classifiable","2025-12-22T20:43:03.747703Z"
True,"314809_2","FR",451,"1","2025-12-22T20:44:39.037943Z",3388,94.738,"As for petrol, the average price of unleaded 95 reached a peak of around 2.24 francs in July. The price then fell to around 1.90 francs in October. According to data published on the TCS website on February 23, 2023, it is around 1.65 to 1.85 francs. This morning on the radio, it was announced that the cheapest filling station in Switzerland was in Schaffhausen, with a price of 1.60 francs.","non_climate","2025-12-22T20:44:39.037943Z"
False,"209247_6","DE",452,"1","2025-12-22T20:45:25.529537Z",3389,46.018,"Another negative effect of the initiative would be that it would hinder the further development of tax law and the redefinition of tax fraud and tax evasion. It would be wrong to want this right now. Tax law is on the move at international level. Many countries have had enough of tax evaders and tax optimizers! Many countries in the OECD, of which Switzerland is also a member, are working together to develop new rules for fairer taxation. For example, the automatic exchange of information between tax authorities is currently being introduced, and Switzerland must abolish tax privileges for holding companies and other special-purpose companies. These processes are underway worldwide, the keyword is Beps. Our country cannot escape them. A Yes to the initiative would send the wrong signal. Switzerland must participate in developments at a national level.","non_climate","2025-12-22T20:45:25.529537Z"
False,"230424_8","DE",453,"1","2025-12-22T20:45:33.673572Z",3390,7.525,"With regard to the Federal Finance Administration, the operating expenses, which make up a small part of the bill, are around 3 percent lower than the budget. Personnel expenses remain stable. Consulting expenses and other operating expenses are also below the budget.","non_climate","2025-12-22T20:45:33.673572Z"
True,"321578_3","DE",454,"1","2025-12-22T20:45:49.198036Z",3391,14.96,"If Switzerland sticks to the current limit values of 95 grams of CO2 per kilometer, we will not only be left behind in terms of climate policy, but also risk importing even more emission-intensive vehicles that will no longer be permitted in the EU. So there is a need for action here.","climate","2025-12-22T20:45:49.198036Z"
False,"278673_3","FR",455,"1","2025-12-22T20:46:28.422140Z",3392,38.672,"The Federal Council has proposed a precise, active, realistic and achievable way forward, which is currently being discussed in committee. I was rather surprised to see that it is quite difficult to move this revision of the law forward, but I believe that we are doing so with your support. It should enable us to correct the system where there are major problems today, namely an unjustified and unjustifiable price for certain generics sold in our country.","non_climate","2025-12-22T20:46:28.422140Z"
False,"295952_17","FR",456,"1","2025-12-22T20:47:10.673218Z",3393,41.647,"Finally, it was pointed out that our sub-commissions and commissions exercise supreme supervision over the Federal Council and the administration. Our control is therefore limited to verifying compliance with laws, procedures and the application of best practices in the administrative environment. Political issues and the assessment that Parliament can and must make of them are the responsibility of the thematic commissions, in this case the Foreign Policy Commissions. Although some of us, including myself, would perhaps have preferred the Federal Council to take a different decision, we have no complaints about the procedure. Our duty as watchdogs therefore ends here.","non_climate","2025-12-22T20:47:10.673218Z"
True,"274330_5","DE",457,"1","2025-12-22T20:47:30.483104Z",3394,19.161,"This is about protecting farmers from being blamed for the destruction of drinking water. I really can't understand why the farmers' association is against this. That's why it's very important to check all substances that accumulate in drinking water - and that's all we're talking about. ""Checking"" does not mean ""banning"", nor does it mean shutting down the source of drinking water the first time the food limits are exceeded. So it's really about looking at the possibilities and whether there is a problem if a product is withdrawn from the market. The Council of States has made an exception here: It has said that if there is a problem in the domestic supply, then the product may continue to be used.","non_climate","2025-12-22T20:47:30.483104Z"
True,"316701_13","FR",458,"1","2025-12-22T20:47:57.034710Z",3395,26.002,"There is an opening for agrophotovoltaics, but only in synergy with agriculture; we don't want to build ground-mounted installations in the agricultural zone that have no connection with farming and no synergy with agriculture.","climate","2025-12-22T20:47:57.034710Z"
False,"234969_11","DE",459,"1","2025-12-22T20:48:42.859208Z",3396,45.148,"In addition, prevention has been treated less than stepmotherly. Although politicians have launched anti-smoking campaigns worth millions in recent years, they have for the most part criminally neglected to push for targeted prevention with former addicts, for example, who report one-to-one about their fate and the years of debilitating consequences in front of school classes and at parents' evenings.","non_climate","2025-12-22T20:48:42.859208Z"
True,"286584_1","DE",460,"1","2025-12-22T20:48:50.734939Z",3397,7.218,"Three points were dealt with in the revision of the Aviation Act, namely permission to use an official federal language on the radio, random alcohol checks on flight personnel and the introduction of a voluntary reporting right for medical personnel.","non_climate","2025-12-22T20:48:50.734939Z"
True,"300511_4","DE",461,"1","2025-12-22T20:49:14.683453Z",3398,23.378,"Checks in retail outlets have also been intensified. Criminal proceedings have also been and are being initiated, namely in the event of inadequate or missing declarations. This should show the industry that it really must do its job. Fur sellers and fur traders have a duty. The entire Commission supports this approach.","non_climate","2025-12-22T20:49:14.683453Z"
True,"243293_4","FR",462,"1","2025-12-22T20:49:22.988719Z",3399,7.797,"Forecast costs for the entire NRLA project have been reduced by a good CHF 1 billion over the past five years. The forecast final costs are lower than the overall credit available. Risks are therefore low.","non_classifiable","2025-12-22T20:49:22.988719Z"
True,"222427_6","DE",463,"1","2025-12-22T20:50:06.029886Z",3400,60.266999999999996,"In view of all these considerations, the Federal Council believes that the time is ripe to put cycle paths on an equal footing with footpaths and hiking trails and to enshrine this in the Federal Constitution.","climate","2025-12-30T10:09:55.494309Z"
True,"212395_1","DE",464,"1","2025-12-22T20:50:13.708738Z",3401,7.052,"Mr. Schroeder, how does the CVP Group intend to achieve a 43% reduction in energy demand in Switzerland on the basis of Article 3 of the Energy Act?","climate","2025-12-22T20:50:13.708738Z"
True,"293982_7","DE",465,"1","2025-12-22T20:51:12.825483Z",3402,58.512,"I would therefore ask you not to approve this cross-sectional cut and to follow the majority of the Finance Committee.","non_classifiable","2025-12-22T20:51:12.825483Z"
False,"249555_3","FR",466,"1","2025-12-22T20:51:49.491385Z",3403,36.037,"This majority believes that the conditions of lending do not justify an exception. In their view, there are two different things: the conditions of lending and the remuneration of the author, which, as I said, is governed by article 60 of the law.","non_climate","2025-12-22T20:51:49.491385Z"
False,"317975_6","FR",467,"1","2025-12-22T20:52:30.925265Z",3404,40.71,"Although I have taken note of the fact that the Federal Council's decisions are sometimes - perhaps you said ""regularly"" - overturned, I would nevertheless ask you to take this assessment into consideration, and finally, I would like to point out that, contrary to what the motion implies, the new accession to the ECHR could not take place immediately. It would take the form of a federal decree, which would have to be submitted to a referendum - a long-term procedure.","non_classifiable","2025-12-22T20:52:30.925265Z"
True,"267532_3","DE",468,"1","2025-12-22T20:52:43.058111Z",3405,11.67,"I cannot assess the technical, chemical or biological consequences of this decision accurately enough. I would therefore ask you to vote with the majority in line with the precautionary strategy.","non_classifiable","2025-12-22T20:52:43.058111Z"
True,"208767_9","FR",469,"1","2025-12-22T20:52:52.705808Z",3406,9.167,"Lausanne, for example, bans UberPop, but there is no legislation in the canton I represent, Vaud. This makes things rather difficult.","non_climate","2025-12-22T20:52:52.705808Z"
False,"213911_10","FR",470,"1","2025-12-22T20:53:13.788025Z",3407,20.59,"With regard to the four additional time-limited judge positions at the Federal Administrative Court, during the current session the Federal Chambers approved the Federal Assembly's draft ordinance on judge positions at the Federal Administrative Court, which follows the Federal Administrative Court's request of September 14, 2016. I spoke on this subject at the Council of States meeting on February 27, 2017 and will not elaborate further on this point. I simply hope that both chambers will confirm their respective decisions tomorrow in the final votes.","non_classifiable","2025-12-22T20:53:13.788025Z"
True,"287751_2","FR",471,"1","2025-12-22T20:55:16.375162Z",3408,163.186,"With regard to the proposals put forward by the various minorities, the Green Group's position is as follows: the solution proposed by the Council of States in Article 25a paragraphs 1 and 2 avoids the situation where a project developer would not know, at the planning stage, the amount of investment support that could be granted. This legal uncertainty must be eliminated. The Green Group therefore proposes that you follow the advice of our Council's Environment, Spatial Planning and Energy Committee and reject the Jauslin minority proposal.","non_classifiable","2025-12-30T10:50:02.349715Z"
True,"273773_7","DE",472,"1","2025-12-22T20:55:26.931908Z",3409,9.993,"Non-club members must also take an online test, even if they have been flying for decades. A minor club member, on the other hand, is exempt from this. Proportionality obviously falls by the wayside here.","non_climate","2025-12-22T20:55:26.931908Z"
True,"279590_3","DE",473,"1","2025-12-22T20:56:52.070650Z",3410,84.573,"The Federal Council is also proposing that the Federal Act on Agricultural Land Law be amended, particularly in the area of legal entities. In addition, the maximum number of livestock units of manure in the Water Protection Act is to be reduced from the current 3.0 to 2.5 per hectare. Finally, the Animal Diseases Act is to be amended by adapting the purpose article to the current situation.","non_climate","2025-12-22T20:56:52.070650Z"
False,"352307_6","FR",474,"1","2025-12-22T20:57:04.527705Z",3411,11.856,"With regard to the minority proposals tabled, the Socialist Group proposes that you accept the proposal of the Ryser minority, which brings a new legal element to the table, and reject the proposal of the Hübscher minority, which simply repeats current legislation. Article 3 of the Federal Law on Currency and Means of Payment already stipulates that it is compulsory to accept cash.","non_classifiable","2025-12-22T20:57:04.527705Z"
False,"336298_8","FR",475,"1","2025-12-22T20:57:16.244618Z",3412,11.154,"Now, if we take these two components, i.e. implementation of the Asylum Act in terms of deportation and an increase in the rate of gainful employment, we should be able to significantly reduce costs. I would like to emphasize that this improvement would not only affect federal finances. It would also improve resource management, relieve the burden on the asylum system, which is currently under considerable pressure, and of course promote the integration of these people.","non_climate","2025-12-22T20:57:16.244618Z"
False,"226868_1","DE",476,"1","2025-12-22T20:57:36.143685Z",3413,19.27,"Just a small reply: Mr. Luginbühl, do you really believe that the credibility of our Council will increase if we permanently oppose the status initiatives with such an attitude and if we do not believe that the cantons are capable of implementing the principles of the Spatial Planning Act appropriately and in accordance with the needs of the people?","non_climate","2025-12-22T20:57:36.143685Z"
True,"259966_4","FR",477,"1","2025-12-22T20:57:53.225702Z",3414,16.488,"So, what's in the public interest? What's been happening in the sector over the last fifteen years? What we've seen is an explosion in ""low-cost"" traffic, with environmental dumping due to the fact that aviation benefits from a tax privilege: it pays no international fuel tax. This sabotages our other climate efforts. In fact, 80% of our destinations today are European. At the same time, the railroads have reduced their offer because of this competition.","climate","2025-12-22T20:57:53.225702Z"
False,"234562_3","FR",478,"1","2025-12-22T20:58:48.173011Z",3415,54.375,"The revision that remains to be processed basically has three objectives: the first is to improve the mechanisms for combating abuse in the insurance sector; the second is to make adjustments in response to changes in the international context; the third is to optimize the system and application of the LPGA.","non_climate","2025-12-22T20:58:48.173011Z"
True,"300563_6","DE",479,"1","2025-12-22T21:00:08.126370Z",3416,79.3,"The Federal Council shares this view and agrees with the adoption of the motion. The representative from the FSVO also held out the prospect of deleting the exemption clause altogether as part of the current revision of the Animal Welfare Ordinance. However, the motion only calls for a ban on couping without any anaesthetic, which your committee also agrees with.","non_climate","2025-12-22T21:00:08.126370Z"
True,"314272_1","DE",480,"1","2025-12-22T21:00:29.645163Z",3417,20.821,"I am delighted to be back among you, albeit in a different role. I can tell you that I have been very well received by the management. There are a lot of good people here, so I feel comfortable in my new role and am well supported, even though I see every day how complex the tasks are. I am very much looking forward to working with you in a constructive and critical way. I know that you will be critical, but that's a good thing, because it produces the best solutions.","non_classifiable","2025-12-22T21:00:29.645163Z"
False,"317658_11","FR",481,"1","2025-12-22T21:00:51.785388Z",3418,21.568,"Unlike its counterpart commission, it did not consider it appropriate to take over all or part of the European Union's sanctions. However, our Committee and Council will have the opportunity to take a fresh look at this question in the light of the current situation, and not that of November 2022, the date on which the motion discussed in Committee was tabled, since during the current session, on March 9, the National Council adopted motion 22.4278, ""Support for Iranian civil society"", by 105 votes to 65 with 4 abstentions, which also aims to take over the EU sanctions.","non_climate","2025-12-22T21:00:51.785388Z"
True,"288488_17","FR",482,"1","2025-12-22T21:00:57.587191Z",3419,5.067,"Your Council's Finance Committee proposes that you adopt Supplement IIa to the 2021 budget as presented by the Federal Council.","non_classifiable","2025-12-22T21:00:57.587191Z"
True,"320600_6","DE",483,"1","2025-12-22T21:01:26.671810Z",3420,28.422,"That is the starting position. But we are miles away from that. I'm curious to see if Mr. Rösti can show me how he intends to achieve these figures. We are not on the way there. We can already say that we can use storage when the sun isn't shining. As an electrical engineer, I'm the first to understand this. But the most important storage facility is hydropower, and it will still be the most important storage facility in ten years' time.","climate","2025-12-22T21:01:26.671810Z"
True,"329592_6","DE",484,"1","2025-12-22T21:01:39.528950Z",3421,12.155,"But in the opposite case, just in case, I support the landscape initiative.","non_classifiable","2025-12-22T21:01:39.528950Z"
False,"282961_5","DE",485,"1","2025-12-22T21:03:06.132894Z",3422,86.033,"The parliamentary initiative, our indirect counter-proposal, has not included one important point: The urgently needed improvements to working conditions are missing. It is clear that the cantons and local employers in particular have a duty here. However, it is clear that a healthcare system can only function if it can count on motivated, fairly paid staff. At present, we have a gap or a problem here that has not been solved. Today, many nurses leave their training position before the age of 35, i.e. after just a few years in the profession, to work in another profession. They tell us that they are exhausted.","non_climate","2025-12-22T21:03:06.132894Z"
True,"194954_16","FR",486,"1","2025-12-22T21:03:33.845399Z",3423,45.988,"If, like Mr Hausammann, you support Article 48 but reject Article 49, this means that the scheme becomes entirely voluntary. Only those electricity companies wishing to help their customers save money will participate. At that point, any electrical company not wishing to take part in the scheme cannot be forced to do so. By deleting article 49, Mr. Hausammann is in a way removing the binding aspect.","climate","2025-12-30T10:10:54.705056Z"
True,"309789_2","FR",487,"1","2025-12-22T21:03:47.678620Z",3424,13.157,"The framework credit for the global environment that we have to deal with today essentially targets climate protection projects. In fact, these funds are being used for an essential investment to protect our planet.","climate","2025-12-22T21:03:47.678620Z"
False,"273337_4","DE",488,"1","2025-12-22T21:06:13.736330Z",3425,145.431,"As there is no federal court practice on this issue, the Federal Council wanted to resolve the academic dispute and take into account the over-half allocation of the proposal when calculating the compulsory portions of the joint children under inheritance law. However, Article 216 was not part of the consultation draft at the time and was only included in this revision in the course of the Expert Commission's work.","non_climate","2025-12-22T21:06:13.736330Z"
True,"294537_1","FR",489,"1","2025-12-22T21:06:19.952784Z",3426,5.538,"The subjects we deal with are vast. But if there's one that particularly concerns me, it's the one we're dealing with today.","non_classifiable","2025-12-22T21:06:19.952784Z"
True,"311214_5","FR",490,"1","2025-12-22T21:07:02.886163Z",3427,42.27,"We also believe that the new digital method of collecting the HVF creates new potential for fraud, as the security of handling is reduced. This needs to be remedied by a tight, efficient and effective control system. To increase the security of Swiss SET's digital systems, we would also ask you to consider the option of open source software, whose source code would be published.","non_climate","2025-12-22T21:07:02.886163Z"
True,"244727_9","DE",491,"1","2025-12-22T21:08:07.083016Z",3428,63.45,"Re Article 7a paragraph 1 letter c: This concerns the possibility for the Federal Council to designate other protected animal species as regulable. The Semadeni minority does not want the Federal Council to have this right. I have to say that the Federal Council already has this right today; it is an existing right. So this is not a competence that is new to the Federal Council. You have also recently made use of this option by instructing the Federal Council to include the mute swan on this list. As part of such an addition to the list in the ordinance, the Federal Council must always carry out a consultation and thus also consult the affected parties. We are of the opinion that this is not simply a ""plein pouvoir"" for the Federal Council. We have done this carefully up to now. As I said, the consultation process would also give everyone the opportunity to express their views. I would ask you to support the majority of the Commission here.","non_climate","2025-12-22T21:08:07.083016Z"
True,"313189_1","FR",492,"1","2025-12-22T21:08:17.064727Z",3429,9.488,"The committee referred to the Austrian model, which is light and agile, and this is the proposal made to the administration. But of course, it's up to the federal administration to find the simplest and lightest model. The commission's idea is that it should be efficient yet simple, and not bureaucratic - on the contrary.","non_classifiable","2025-12-22T21:08:17.064727Z"
True,"248080_3","FR",493,"1","2025-12-22T21:08:48.931073Z",3430,31.314,"In 2017, the Committee for the Environment, Spatial Planning and Energy of the Council of States drew up a preliminary draft to implement the initiative. This was drawn up on the basis of the draft partial revision of the Hunting Act, which the Federal Council presented on August 23, 2017. As part of the debates on the Hunting Act, the Committee of the Council of States incorporated the provisions contained in the preliminary draft into the Federal Council's draft. On June 13, 2018, the Council of States adopted the proposals of its commission.","non_climate","2025-12-22T21:08:48.931073Z"
True,"362450_3","DE",494,"1","2025-12-22T21:08:57.804091Z",3431,8.314,"I ask you to follow the majority of the Commission.","non_classifiable","2025-12-22T21:08:57.804091Z"
False,"347668_1","FR",495,"1","2025-12-22T21:09:24.595389Z",3432,26.316,"My minority proposal III relates to various headings and aims for an increase, for example in humanitarian action, bilateral development cooperation and contributions to multilateral organizations. The cuts to development cooperation and international solidarity proposed by the right-wing parties are irresponsible and will damage our country's reputation if adopted. The Federal Council has already made significant cuts, integrating aid to Ukraine into development aid, thereby reducing support for the world's poorest countries. But the right wing of our Parliament wanted to go even further, and played a cynical game of who will cut the most!","non_climate","2025-12-22T21:09:24.595389Z"
True,"255946_2","DE",496,"1","2025-12-22T21:09:33.909301Z",3433,8.619,"Until now, 100 percent offsets have been required for arms deals, which has not always been easy to implement in practice. The Federal Council is therefore all the more convinced that with the planned high volume of investment in armaments for the years 2023 to 2032, 100% offsetting would be wrong. I must repeat: In addition to the new fighter aircraft and Bodluv with an investment volume of CHF 6 billion and CHF 2 billion respectively, there are also the ordinary armaments procurements amounting to CHF 7 billion, i.e. promises of an investment volume of CHF 15 billion in ten years. There has never been such a high level of procurement in the area of armaments.","non_climate","2025-12-22T21:09:33.909301Z"
False,"360122_6","DE",497,"1","2025-12-22T21:09:45.920360Z",3434,11.365,"Once again: we have to do our jobs, then we have security, and then we can help those people who need protection and help. That's what we want, not a bureaucratic event with high costs and little security. That's what you're doing here, I'm sorry.","non_climate","2025-12-22T21:09:45.920360Z"
True,"308981_2","FR",498,"1","2025-12-22T21:09:57.843891Z",3435,11.408,"First point: to ensure the coexistence of mountain farming and wolves, herd protection remains an essential component. Herd protection can prevent many painful losses of sheep and goats. But herd protection alone is not enough. It is also necessary to plan punctual interventions on the wolf population. Today, to shoot individual wolves, proof of ""serious"" damage is required. To regulate a pack, you need to be able to prove ""significant"" damage. This makes document gathering tedious and the process slow.","non_climate","2025-12-22T21:09:57.848711Z"
True,"316020_8","DE",499,"1","2025-12-22T21:10:15.520136Z",3436,17.127,"If sales promotion is already subsidized by the state, it should at least be aligned with the objectives of federal policy and support sustainable and climate-friendly production. Unfortunately, the opposite is the case today.","climate","2025-12-22T21:10:15.520136Z"
True,"305316_3","DE",500,"1","2025-12-22T21:11:09.973787Z",3437,53.839,"As we also lack gas reserves, it would be important to have minimal reserves in the reservoirs in such a situation. This simply does not work with the current instrument of a reserve that is purchased on the market, as only 0.5 terawatt hours are to be reserved within this framework. That is as much as we have always had in the reservoirs at the end of the winter. By way of comparison, the total capacity is 10 terawatt hours. Such a reserve would therefore only correspond to 6 percent of the total capacity. Normally, 3 terawatt hours are available at the end of January. A reserve of 0.5 terawatt hours would therefore be too small. But it would also be too expensive to buy a larger reserve on the market - it is estimated that half a billion francs would have to be spent on this. That cannot be the solution.","climate","2025-12-22T21:11:09.973787Z"
