paragraph_id,original_text,final_climate,language
274330_5,"Hier geht es darum, die Bauern davor zu schützen, dass sie den schwarzen Peter für Trinkwasserzerstörung zugeschoben bekommen. Warum man beim Bauernverband dagegen ist, kann ich wirklich nicht nachvollziehen. Deshalb ist es ganz wichtig, alle Stoffe, die sich im Trinkwasser anreichern - und nur um die geht es -, zu überprüfen. ""Überprüfen"" heisst nicht ""verbieten"" und heisst auch nicht, die Trinkwasserquelle das erste Mal, wenn die Lebensmittelgrenzwerte überschritten werden, zu schliessen. Es geht also wirklich darum, die Möglichkeiten anzuschauen und ob es ein Problem gibt, wenn man ein Produkt aus dem Markt zieht. Hier hat der Ständerat ja eine Ausnahme eingefügt: Er hat gesagt, wenn es ein Problem in der Inlandsversorgung geben sollte, dann dürfe das Produkt weiterverwendet werden.",0,DE
316701_13,"Il y a une ouverture pour l'agrophotovoltaïque, mais uniquement en synergie avec l'agriculture; on ne veut pas faire des installations au sol dans la zone agricole qui soient sans rapport avec l'exploitation agricole et sans synergie avec l'agriculture.",1,FR
234969_11,"Zudem wurde die Prävention weniger als stiefmütterlich behandelt. Die Politik lancierte in den letzten Jahren zwar millionenschwere Antiraucherkampagnen, hat es aber mehrheitlich sträflich vernachlässigt, zielgerichtete Prävention mit[NB]z.[NB]B. ehemaligen Süchtigen zu forcieren, die vor Schulklassen und an Elternabenden eins zu eins über ihr Schicksal und die jahrelangen beeinträchtigenden Folgen berichten.",0,DE
286584_1,"Bei der Revision des Luftfahrtgesetzes wurden drei Punkte behandelt, nämlich die Erlaubnis zum Gebrauch einer Amtssprache des Bundes im Flugfunk, stichprobenartige Alkoholkontrollen beim Flugpersonal sowie die Einführung eines freiwilligen Melderechts für medizinisches Fachpersonal.",0,DE
300511_4,"Ebenso wurden die Kontrollen in den Verkaufsgeschäften intensiviert. Auch Strafverfahren wurden und werden eingeleitet, nämlich bei mangelhafter oder fehlender Deklaration. Dies soll der Branche zeigen, dass sie ihre Aufgaben auch wirklich erledigen muss. Sie stehen in der Pflicht, die Pelzverkäufer und Pelzhändler. Die ganze Kommission unterstützt dieses Vorgehen.",0,DE
243293_4,Les coûts prévisionnels pour l'ensemble de la NLFA ont pu être réduits d'un bon milliard de francs au cours des cinq dernières années. Les coûts finaux prévisionnels sont inférieurs au crédit d'ensemble disponible. Les risques sont donc faibles.,0,FR
222427_6,"Aus all diesen Überlegungen hält der Bundesrat die Zeit für reif, die Velowege den Fuss- und Wanderwegen gleichzustellen und das in der Bundesverfassung zu verankern.",1,DE
212395_1,"Herr Kollege, wie möchte die CVP-Fraktion 43 Prozent Einsparung bei der Energienachfrage in der Schweiz auf Basis von Artikel 3 des Energiegesetzes erreichen?",1,DE
293982_7,"Ich bitte Sie deshalb, dieser Querschnittkürzung nicht zuzustimmen und der Mehrheit der Finanzkommission zu folgen.",0,DE
249555_3,"Cette majorité estime en effet que les conditions du prêt ne justifient pas une exception. Il y a selon elle deux choses différentes: les conditions du prêt et la rémunération de l'auteur, qui, comme je l'ai dit, est réglée à l'article 60 de la loi.",0,FR
317975_6,"J'ai certes pris note du fait que le Conseil fédéral voit parfois - vous avez peut-être dit ""régulièrement"" - ses décisions cassées, mais je vous invite néanmoins à prendre en considération cette appréciation, et, en dernier ressort, je précise encore que, contrairement à ce que laisse entendre la motion, la nouvelle adhésion à la CEDH ne pourrait pas se faire de manière immédiate. Elle revêtirait la forme d'un arrêté fédéral, lequel devrait être soumis au référendum, ce qui constitue donc une procédure à long terme.",0,FR
267532_3,"Ich kann die technischen oder chemischen oder biologischen Folgen dieses Entscheides zu wenig genau abschätzen. Deshalb bitte ich Sie, im Sinne der Vorsichtsstrategie mit der Mehrheit zu stimmen.",0,DE
208767_9,"Lausanne, par exemple, interdit UberPop, mais il n'y a pas de législation dans le canton que je représente, le canton de Vaud. Cela rend donc les choses assez difficiles.",0,FR
213911_10,"Concernant les quatre postes supplémentaires de juge pour une durée limitée au Tribunal administratif fédéral, les Chambres fédérales ont approuvé, durant la présente session, le projet d'ordonnance de l'Assemblée fédérale relative aux postes de juge près le Tribunal administratif fédéral, qui fait suite à la requête du Tribunal administratif fédéral du 14 septembre 2016. Je me suis exprimée à ce sujet lors de la séance du Conseil des Etats du 27 février 2017 et ne vais pas développer davantage ce point. J'espère simplement que les deux chambres confirmeront demain leurs décisions respectives lors des votes finaux.",0,FR
287751_2,"Par rapport aux propositions des différentes minorités, le groupe des Verts se positionne de la manière suivante: la solution proposée par le Conseil des Etats à l'article 25a alinéas 1 et 2 permet d'éviter la situation où un porteur de projet ne connaîtrait pas, au moment de la planification, le montant du soutien à l'investissement qui pourrait lui être accordé. Cette insécurité juridique doit être levée. Le groupe des Verts vous propose par conséquent de suivre la Commission de l'environnement, de l'aménagement du territoire et de l'énergie de notre conseil et de rejeter la proposition de la minorité Jauslin.",0,FR
273773_7,"Auch müssen Nichtvereinsmitglieder eine Online-Prüfung absolvieren, selbst wenn sie schon seit Jahrzehnten fliegen. Ein minderjähriges Vereinsmitglied wiederum ist davon befreit. Hier bleibt die Verhältnismässigkeit offensichtlich auf der Strecke.",0,DE
279590_3,"Zudem beantragt der Bundesrat, das Bundesgesetz über das bäuerliche Bodenrecht anzupassen, dies insbesondere im Bereich der juristischen Personen. Zudem soll im Gewässerschutzgesetz die maximale Zahl der Düngergrossvieheinheiten von heute 3,0 pauschal auf 2,5 pro Hektare reduziert werden. Als Letztes soll das Tierseuchengesetz angepasst werden, indem der Zweckartikel an die heutige Situation adaptiert wird.",0,DE
352307_6,"Concernant les propositions de minorité déposées, le groupe socialiste vous propose d'accepter la proposition de la minorité Ryser, qui, elle, apporte concrètement un élément légal nouveau, et de refuser la proposition de la minorité Hübscher, qui ne fait que reprendre, encore une fois, la législation en vigueur. En effet, l'article 3 de la loi fédérale sur l'unité monétaire et les moyens de paiement stipule déjà qu'il est obligatoire d'accepter l'argent liquide.",0,FR
336298_8,"Maintenant, si l'on prend ces deux volets, soit une mise en oeuvre de la loi sur l'asile en matière de renvoi et une hausse du taux d'activité lucrative, on doit pouvoir réduire significativement les coûts. J'aimerais insister sur le fait que cette amélioration ne toucherait pas seulement les finances fédérales. Il s'agit aussi d'améliorer la gestion des ressources, de décharger le système de l'asile, qui est aujourd'hui fortement sous pression, et de favoriser bien sûr l'intégration de ces personnes.",0,FR
226868_1,"Nur eine kleine Replik: Herr Luginbühl, glauben Sie wirklich, dass die Glaubwürdigkeit unseres Rates grösser wird, wenn wir den Standesinitiativen permanent mit einer solchen Haltung entgegentreten und wenn wir nicht glauben, dass man in den Kantonen in der Lage ist, auch Grundsätze des Raumplanungsgesetzes angemessen und entsprechend den Bedürfnissen des Volkes umzusetzen?",0,DE
259966_4,"Alors, qu'est-ce qui est d'intérêt public? Que se passe-t-il depuis une quinzaine d'années dans le secteur? Ce qu'on a vu, c'est une explosion du trafic ""low cost"", avec un dumping environnemental du fait que l'aviation bénéficie d'un privilège fiscal: elle ne paie aucune taxe sur le carburant à l'échelle internationale. Cela sabote nos autres efforts climatiques. En réalité, 80 pour cent des destinations sont aujourd'hui européennes. Dans le même temps, le chemin de fer a réduit son offre parce qu'il subit cette concurrence.",1,FR
234562_3,"La révision qui reste à traiter vise, au fond, trois objectifs: le premier consiste à améliorer les dispositifs de lutte contre les abus dans le domaine des assurances; le deuxième, consiste à effectuer des adaptations dues à l'évolution du contexte international; le troisième, consiste à optimiser le système et l'application de la LPGA.",0,FR
300563_6,"Das sieht auch der Bundesrat so, und er ist mit der Annahme der Motion einverstanden. Der Vertreter aus dem BLV stellte denn auch in Aussicht, im Rahmen der laufenden Revision der Tierschutzverordnung die Ausnahmebestimmung gänzlich zu streichen. In der Motion freilich wird lediglich ein Verbot des Coupierens ohne jegliche Betäubung gefordert, womit auch Ihre Kommission einverstanden ist.",0,DE
314272_1,"Ich freue mich, wieder unter Ihnen zu sein, wenn auch in anderer Rolle. Ich darf Ihnen sagen, dass ich in der Direktion sehr gut empfangen wurde. Da sind viele gute Leute, sodass ich mich wohlfühle in der neuen Rolle und auch gut unterstützt werde, auch wenn ich jeden Tag wieder sehe, wie komplex die Aufgaben sind. Ich freue mich sehr auf eine konstruktiv-kritische Zusammenarbeit mit Ihnen. Ich weiss, dass Sie kritisch sein werden, aber das ist auch gut so, weil das ja die besten Lösungen gibt.",0,DE
317658_11,"Elle n'a pas jugé opportun, contrairement à sa commission homologue, de reprendre tout ou partie des sanctions de l'Union européenne. Toutefois, notre commission et notre conseil auront l'occasion de se prononcer à nouveau sur cette question à la lumière de la situation actuelle, et non de celle de novembre 2022, date du dépôt de la motion qui a été discutée en commission, dès lors qu'au cours de l'actuelle session, soit le 9 mars dernier, le Conseil national a adopté la motion 22.4278, ""Soutien à la société civile iranienne"", par 105 voix contre 65 et 4 abstentions, qui vise également à reprendre les sanctions de l'Union européenne.",0,FR
288488_17,La Commissione delle finanze del vostro Consiglio vi propone di adottare il supplemento IIa al bilancio 2021 come presentato dal Consiglio federale.,0,FR
320600_6,"Das ist die Ausgangslage. Wir sind aber meilenweit davon entfernt. Ich bin gespannt, ob Herr Rösti mir vorrechnen kann, wie er diese Zahlen erreichen will. Wir sind nicht auf dem Weg dorthin. Man kann schon davon sprechen, dass wir Speicher nutzen können, wenn die Sonne nicht scheint. Als Elektroingenieur bin ich der Erste, der das versteht. Aber der wichtigste Speicher ist die Wasserkraft, und sie wird in zehn Jahren immer noch der wichtigste Speicher sein.",1,DE
329592_6,"Für den gegenteiligen Fall, für den Fall der Fälle, unterstütze ich aber die Landschafts-Initiative.",0,DE
282961_5,"Einen wichtigen Punkt hat die parlamentarische Initiative, unser indirekter Gegenvorschlag, nicht aufgenommen: Es fehlen die dringend nötigen Verbesserungen der Arbeitsbedingungen. Es ist klar, dass hier vor allem auch die Kantone und die Arbeitgebenden vor Ort in der Pflicht sind. Es ist aber klar, dass ein Gesundheitssystem nur funktioniert, wenn es auf ein motiviertes, fair bezahltes Personal zählen kann. Hier haben wir zum heutigen Zeitpunkt eine Lücke bzw. eine Problematik, die nicht gelöst ist. Heute verlassen sehr viele Pflegefachpersonen noch vor dem 35. Lebensjahr, also nach nur ein paar Berufsjahren, ihren Ausbildungsplatz bereits wieder und arbeiten in einem anderen Beruf. Sie sagen uns, sie seien erschöpft.",0,DE
194954_16,"Si, comme Monsieur Hausammann, vous soutenez l'article 48, mais rejetez l'article 49, cela signifie que le dispositif devient entièrement volontaire. Seules y participent les entreprises électriques qui souhaitent aider leurs clients à faire des économies. A ce moment-là, aucune entreprise électrique qui ne souhaite pas participer à ce dispositif ne peut y être contrainte. Monsieur Hausammann, en voulant biffer l'article 49, supprime en quelque sorte le volet contraignant.",1,FR
309789_2,Le crédit-cadre en faveur de l'environnement mondial que nous avons à traiter aujourd'hui vise essentiellement des projets de protection du climat. Ce sont en fait des moyens qui servent à un investissement essentiel pour la protection de notre planète.,1,FR
273337_4,"Da es keine Bundesgerichtspraxis zu dieser Frage gibt, wollte der Bundesrat den akademischen Streit lösen und die überhälftige Zuteilung des Vorschlags bei der Berechnung der Pflichtteile der gemeinsamen Kinder erbrechtlich berücksichtigen. Allerdings war Artikel 216 seinerzeit nicht Teil der Vernehmlassungsvorlage, er fand vielmehr erst im Laufe der Arbeiten der Expertenkommission Eingang in diese Revision.",0,DE
294537_1,"Les sujets que nous traitons sont vastes. Mais s'il en est un pour lequel je me sens particulièrement concerné, c'est bien celui qui nous occupe aujourd'hui.",0,FR
311214_5,"Par ailleurs, nous estimons que la nouvelle méthode numérique de perception de la RPLP entraîne de nouveaux potentiels de fraude, car la sécurité de manipulation diminue. Il s'agit d'y remédier par un système de contrôle étroit, efficace et performant. Pour augmenter la sécurité des systèmes numériques du SET suisse, nous demandons d'examiner aussi l'option des logiciels open source, dont le code source serait publié.",0,FR
244727_9,"Zu Artikel 7a Absatz 1 Buchstabe c: Hier geht es um die Möglichkeit, dass der Bundesrat weitere geschützte Tierarten als regulierbar bezeichnet. Die Minderheit Semadeni möchte, dass das dem Bundesrat nicht zusteht. Da muss ich sagen, dass der Bundesrat dieses Recht heute schon hat; das ist ein bestehendes Recht. Das ist jetzt also nicht eine Kompetenz, die für den Bundesrat neu wäre. Sie haben ja auch erst kürzlich von dieser Möglichkeit Gebrauch gemacht, indem Sie den Bundesrat beauftragt haben, den Höckerschwan auf diese Liste zu nehmen. Im Rahmen einer solchen Ergänzung der Liste in der Verordnung muss der Bundesrat jeweils eine Vernehmlassung durchführen und damit auch die betroffenen Kreise konsultieren. Wir sind hier der Meinung, dass das nicht einfach ein ""plein pouvoir"" für den Bundesrat ist. Wir haben das bis jetzt auch mit Sorgfalt gemacht. Wie gesagt, mit der Vernehmlassung würde dann auch noch einmal die[NB]Möglichkeit bestehen, dass sich alle dazu äussern könnten. Hier bitte ich Sie, die Kommissionsmehrheit zu unterstützen.",0,DE
313189_1,"La commission a justement parlé du modèle autrichien, qui est léger et agile, et c'est la proposition faite à l'administration. Mais c'est évidemment à l'administration fédérale d'estimer le modèle le plus simple et le plus léger. L'idée de la commission, c'est que ce soit efficace tout en étant simple et que cela ne soit pas quelque chose de bureaucratique, au contraire.",0,FR
248080_3,"En 2017, la Commission de l'environnement, de l'aménagement du territoire et de l'énergie du Conseil des Etats a élaboré un avant-projet visant à mettre en oeuvre l'initiative. Celui-ci a été établi sur la base du projet de révision partielle de la loi sur la chasse, que le Conseil fédéral a présenté le 23 août 2017. Dans le cadre des débats relatifs à la loi sur la chasse, la commission du Conseil des Etats a intégré au projet du Conseil fédéral les dispositions figurant dans l'avant-projet. Le 13 juin 2018, le Conseil des Etats a adopté les propositions de sa commission.",0,FR
362450_3,"Ich bitte Sie, der Kommissionsmehrheit zu folgen.",0,DE
347668_1,"Ma proposition de minorité III porte sur différentes rubriques et vise une augmentation, par exemple pour l'action humanitaire, la coopération au développement bilatéral et la contribution à des organisations multilatérales. Les coupes proposées par les partis de droite dans la coopération au développement et dans la solidarité internationale sont irresponsables et porteront atteinte à la réputation de notre pays si elles sont adoptées. Le Conseil fédéral a déjà opéré des coupes importantes et a intégré l'aide à l'Ukraine dans l'aide au développement, diminuant d'autant le soutien aux pays les plus pauvres de la planète. Mais la droite de notre Parlement a voulu aller encore plus loin et s'est prêtée au jeu cynique de qui coupera le plus!",0,FR
255946_2,"Bis anhin wurden bei Rüstungsgeschäften jeweils 100 Prozent Gegengeschäfte verlangt, was in der praktischen Umsetzung nicht immer ganz einfach war. Umso mehr ist der Bundesrat der Überzeugung, dass mit dem geplanten hohen Investitionsvolumen für Rüstungsgüter der Jahre 2023 bis 2032 eine 100-prozentige Kompensation falsch wäre. Ich muss wiederholen: Neben den neuen Kampfflugzeugen und Bodluv mit einem Investitionsvolumen von 6 bzw. 2 Milliarden Franken gibt es noch die ordentlichen Rüstungsbeschaffungen im Betrag von 7 Milliarden Franken, das heisst Versprechen eines Investitionsvolumens von 15 Milliarden Franken in zehn Jahren. Eine so hohe Beschaffung im Bereich der Rüstung hat es noch nie gegeben.",0,DE
360122_6,"Noch einmal: Wir müssen unsere Aufgaben machen, dann haben wir Sicherheit, und dann können wir denjenigen Leuten helfen, die Schutz und Hilfe nötig haben. Das wollen wir und nicht eine Bürokratieveranstaltung mit hohen Kosten und wenig Sicherheit. Das ist das, was Sie hier veranstalten, es tut mir leid.",0,DE
308981_2,"Premier point: pour garantir la coexistence de l'agriculture de montagne et du loup, la protection des troupeaux reste une composante essentielle. La protection des troupeaux permet d'éviter de nombreuses pertes pénibles de moutons ou de chèvres. Mais la seule protection des troupeaux ne suffit pas. Il faut aussi prévoir des interventions ponctuelles sur la population de loups. Aujourd'hui, pour les tirs de loups isolés, il faut la preuve d'un ""grave"" dommage. Pour réguler une meute, il faut pouvoir attester d'un dommage ""important"". Cela rend le recueil des documents fastidieux et les processus lents.",0,FR
316020_8,"Wenn die Absatzförderung staatlich schon subventioniert wird, soll sie aber mindestens auf die Zielsetzung der Bundespolitik ausgerichtet sein und eine nachhaltige und klimaschonende Produktion unterstützen. Leider ist heute das Gegenteil der Fall.",1,DE
305316_3,"Da es uns auch an Gasreserven fehlt, wäre es wichtig, in einer solchen Situation minimale Reserven in den Stauseen zu haben. Mit dem heutigen Instrument einer Reserve, die man am Markt einkauft, funktioniert das einfach nicht, denn in diesem Rahmen sollen nur 0,5 Terawattstunden reserviert werden. Das ist so viel, wie man schon immer am Ende des Winters in den Stauseen hatte. Zum Vergleich: Insgesamt beträgt die Kapazität 10 Terawattstunden. Eine solche Reserve entspräche also nur 6 Prozent der gesamten Kapazität. Normalerweise stehen Ende Januar 3 Terawattstunden zur Verfügung. Eine Reserve von 0,5 Terawattstunden wäre also zu gering. Aber es wäre auch zu teuer, eine grössere Reserve am Markt einzukaufen - man geht von einer halben Milliarde Franken aus, die hierfür ausgegeben werden müsste. Das kann nicht die Lösung sein.",1,DE
271981_3,"Die Bundesverfassung regelt in Artikel 53 Absatz 3 die Voraussetzungen für Gebietsveränderungen zwischen den Kantonen. Erforderlich ist demnach die Zustimmung der betroffenen Stimmberechtigten und die Zustimmung der betroffenen Kantone sowie die Genehmigung durch die Bundesversammlung in der Form eines Bundesbeschlusses. Dieser, Sie haben es gehört, untersteht dem fakultativen Referendum. Sowohl die Stimmberechtigten der Einwohnergemeinde Clavaleyres als auch die Kantone Bern und Freiburg haben dem Kantonswechsel zugestimmt. Somit ist für den Kantonswechsel von Clavaleyres noch die Genehmigung durch die Bundesversammlung erforderlich.",0,DE
299209_2,"Pour les systèmes d'information, il est extrêmement important de définir des exigences bien précises pour les organes chargés de la mise en oeuvre. Selon le projet du Conseil fédéral, l'Office fédéral des assurances sociales peut édicter des exigences minimales en matière de sécurité de l'information et de protection des données, et ce après avoir consulté les organes d'exécution.",0,FR
316686_2,"Aus diesem Grund ist es wichtig, dass man eine absolute Zahl definiert und nicht, wie im Antrag der Mehrheit, einen prozentualen Wert. Geht man nämlich bei einer langfristigen Betrachtung von einer Verdoppelung des Strombedarfs aus, würden sich, wenn man bei Absatz 2bis ein Verhältnis gemäss dem Antrag der Mehrheit einsetzen würde, auch die Importmengen entsprechend anpassen. Angesichts der aktuellen Importmenge wäre es aber nicht realistisch, dass wir diesen Strom überhaupt erhalten würden. Diese würde sich bei einem zunehmenden Gesamtstromverbrauch zum Beispiel aufgrund des Bevölkerungswachstums, was einen Mehrverbrauch zur Folge hat, nach oben entwickeln. Diese Menge würde unser Netz gemäss Elcom an den kritischen Grenzwert heranführen.",1,DE
326990_10,"Je vous rappelle encore le très large soutien populaire chaque fois que le peuple a été consulté dans le cadre de la lutte contre le COVID-19 et, enfin, les principes développés par la jurisprudence relatifs, notamment, au consentement éclairé du patient en matière de traitements médicaux, qui doit tenir compte de la capacité de la personne à donner son consentement, c'est-à-dire de sa[NB]capacité[NB]de[NB]discernement[NB]en[NB]fonction[NB]de[NB]son état ou de son âge.",0,FR
207373_2,"Jetzt stellt sich mit dem Antrag der Minderheit Rechsteiner Paul die Frage, ob diese Rechtsprechung ins Gesetz überführt und zumindest hinsichtlich des Alters und der Beschäftigungsdauer auch konkretisiert werden soll. Mit dem Antrag würde kein absoluter Kündigungsschutz eingeführt; der Arbeitgeber wäre nur verpflichtet, die ihm zumutbaren Massnahmen im Rahmen der Fürsorgepflicht zu treffen, die, wie ich vorhin im Zusammenhang mit dem Entscheid des Bundesgerichtes erwähnt habe, in diesen Situationen eben erhöht ist. Sie kennen diese Diskussion: Welches sind die Vorteile und allenfalls die Nachteile, wenn man eine Rechtsprechung und damit geltendes Recht ins Gesetz überführt? Da gibt es immer zwei Seiten: Auf der einen Seite kann man sagen, es gelte bereits; auch wenn Sie es heute ablehnen, gilt die Rechtsprechung des Bundesgerichtes. Nehmen Sie es ins Gesetz auf, kann man sagen: Es ist eben im Gesetz.",0,DE
199871_6,"Personnellement, et cela a déjà été rappelé la semaine dernière dans cette salle, je considère que nous sommes en quelque sorte aussi responsables de l'application, dans l'esprit et dans la lettre, de la Constitution - on l'a vu dans le cas de l'élargissement à la Croatie des accords bilatéraux. Nous avons ici exactement le même rôle: nous devons être absolument certains que ce que nos citoyens ont décidé le 11 mars 2012 soit effectivement appliqué et que cela se traduise dans la loi que nous sommes en train de traiter. Il est difficile, en toute conscience, de faire intellectuellement suffisamment de contorsions pour accepter, déjà à cet article 1 alinéa 2, une entorse aussi forte au principe qui veut que tous les gains de loterie soient consacrés à l'utilité publique.",0,FR
306120_1,"Ich habe einen Ordnungsantrag auf Abtraktandierung des indirekten Gegenentwurfes zur Gletscher-Initiative eingereicht. Er zielt darauf, die Entwürfe 1 bis 3 hier nicht zu behandeln. Den Entwurf 4 betrifft er nicht.",0,DE
356495_6,"Ein weiteres Kernelement der Vorlage ist die sogenannte gerichtliche Verfügung. Sie ist ein neues Instrument in der Zivilprozessordnung und soll prozessuale Hindernisse bei der Räumung von Liegenschaften abbauen. Der entscheidende Unterschied zu heute ist, dass das Gericht damit die Rückgabe des Besitzes am Grundstück gegenüber einem unbestimmten Personenkreis anordnen kann. Das ist wichtig, weil die Hausbesetzenden oft nicht namentlich bekannt sind oder oft wechseln. Auf entsprechendes Gesuch hin muss das Gericht unverzüglich entscheiden. Auf Antrag ordnet das Gericht zudem die erforderlichen Vollstreckungsmassnahmen an und sorgt dafür, dass die gerichtliche Verfügung durch[NB]eine[NB]Behörde auf dem Grundstück angebracht wird. Schliesslich werden die Anforderungen an eine Beschwerde gegen den Entscheid des Gerichts verschärft, indem die Einsprachefrist gegen die Verfügung im Unterschied zu den bestehenden Rechtsmitteln nur 10 statt 30 Tage beträgt und die Einsprache zu begründen ist.",0,DE
255164_2,"Ich muss schon sagen: Ich habe ja immer einen gewissen Respekt in der Sicherheitspolitik. Wenn man grundsätzlich Kritiker der Flugzeugbeschaffung ist, wird einem schnell einmal vorgeworfen, man sei im Detail nicht so sattelfest. Als ich aber die Auseinandersetzung um die Offsets angeschaut habe - was ich da miterleben musste -, da musste ich sagen: Das hat jetzt mit Sicherheitspolitik überhaupt nichts zu tun - aber auch gar nichts! Das ist einfach ein industriepolitischer Basar, nichts anderes. Zuerst einmal darf man, finde ich, auch als Grüner einer CVP-Bundesrätin ein kleines Kränzchen winden, einfach dafür, dass sie diese heisse Kartoffel überhaupt angefasst hat und auch einen Bericht machen liess, der dieses Thema einmal etwas kritischer betrachtet.",0,DE
304945_7,"Es gibt natürlich noch weitere Beispiele, und auch die kennen Sie. So bestand seit 1945 ein Verfassungsauftrag zur Absicherung der Frauen bei der Mutterschaft. Doch erst sechzig Jahre später wurde die Mutterschaftsversicherung effektiv umgesetzt. In solchen Fällen wäre vielleicht ein Eingreifen einer unabhängigen Instanz, der Judikative, hilfreich und heilend gewesen.",0,DE
338711_8,"Last, but not least bedeuten mehr Schutzsuchende auch mehr Gesuche und damit mehr Pendenzen. Um diese zu erledigen, braucht es mehr Personal, denn es ist in unser aller Interesse, dass die Gesuche nicht einfach liegenbleiben, sondern schnell erledigt werden können.",0,DE
256172_5,"Mir ist dabei noch wichtig festzuhalten, dass in der nationalrätlichen Variante die regionale Verteilung der Aufträge mit 65 Prozent für die Deutschschweiz, 30 Prozent für die Westschweiz und 5 Prozent für die italienischsprachige Schweiz enthalten ist. Es ist der Wille des Bundesrates, diese regionale Verteilung auch zu respektieren, und zwar nicht erst, seit diese Verteilung hier in den Planungsbeschluss geschrieben wurde. Die regionale Verteilung ist Bestandteil der Rüstungspolitik des Bundes; das hat der Bundesrat so beschlossen.",0,DE
272401_1,"Nous traitons à nouveau un outil parlementaire contre l'utilisation des pesticides. Je dis stop et encore stop. Non, vraiment, la pression de toutes ces initiatives et interventions parlementaires est trop forte. Je vais vous faire un aveu: oui, je suis un empoisonneur. Moi, agriculteur de profession, j'utilise des produits phytosanitaires pour soigner mes plantes lorsqu'elles sont malades ou attaquées par des ravageurs. Un empoisonneur, mais pour la bonne cause. J'évite ainsi de vous intoxiquer avec des mycotoxines. Je garantis la qualité de mes produits. J'empêche que notre agriculture suisse perde de sa productivité. J'empêche que mon pays doive importer de l'étranger des produits bizarres - bizarres, parce que infectés par des pesticides -, les normes[NB]d'autres pays étant beaucoup plus tolérantes qu'en Suisse.",0,FR
336810_13,Je vous encourage à entrer en matière et à soutenir la proposition de la minorité de la commission.,0,FR
270001_3,"Je ne vais pas m'attarder sur le sujet. Il s'agit, cela a été mentionné, d'une situation qui concerne peu de cas: on parle d'une cinquantaine par année. Cet argument parle-t-il en faveur de ce projet ou contre lui? A chacun de se faire son opinion. Mais on ne peut pas, d'un côté, dénoncer une nouvelle assurance sociale qui va couler les finances de la Confédération, et constater, de l'autre, qu'il s'agit de dépenses qu'on peut estimer à plus ou moins 100[NB]000 francs au total par année pour les APG. Pour donner une petite idée, cela représente un sept cents millième du budget de la Confédération. Or, cela ne sera pas financé par le budget de la Confédération mais par les APG. S'il y a des projets qui ont des conséquences importantes sur les finances des APG, ce n'est pas le cas de celui-ci dont les conséquences ne se remarqueront même pas. Cela parle-t-il pour ou contre ce projet? Il vous appartient d'en décider, car il s'agit d'une initiative parlementaire.",0,FR
313478_2,Die RK-N hat der Initiative am 23. Juni 2017 Folge gegeben. Die RK-S hat ihr am 6. November 2018 ebenfalls Folge gegeben. Am 18. Dezember 2020 hat der Nationalrat die Behandlungsfrist der Initiative bis zur Wintersession 2022 verlängert.,0,DE
334649_1,"Frau Kollegin Friedl, Sie haben im Namen der Finanzkommission gerade ausgeführt, die Schweiz müsse sich am Wiederaufbau der Ukraine beteiligen, das sei unbestritten. Haben Sie nicht das Gefühl, dass das nach dem vergangenen Abstimmungswochenende, an dem immer wieder gesagt wurde, wir sollten endlich weniger Geld ins Ausland schicken, nicht zutrifft?",0,DE
235464_4,"L'analyse sera prise en charge par un logiciel appelé Logib sur la base d'informations fournies par des entreprises. C'est une méthode relativement facile d'accès, qui ne demande pas d'efforts supplémentaires considérables aux entreprises sujettes à cette analyse. Le projet de loi récompense les bons élèves, puisque les entreprises dont les bonnes pratiques auront été constatées seront ensuite dispensées d'une analyse supplémentaire. Seules les entreprises où une inégalité salariale aura été découverte seront tenues de répéter l'analyse. Les employés ainsi que les actionnaires des entreprises seront informés par écrit du résultat de l'analyse d'égalité salariale. Le projet de loi ne prévoit toutefois pas du tout de mesures punitives. Il s'agit d'une mesure d'incitation et non de la création d'une police de l'égalité salariale.",0,FR
348872_1,"Sie können dieses Geschäft heute abschliessen - da wäre ich Ihnen sehr dankbar. Das ""Rhesi"" genannte Hochwasserschutzprojekt am Hochrhein ist ein sehr wichtiges Projekt für den Schutz von 300[NB]000 Haushalten und für den Schutz sehr vieler wichtiger Industriebetriebe. Wir dürfen stolz sein, hier seit über einem Jahrhundert mit Österreich einen Staatsvertrag zu haben, der mehrfach erneuert wurde. Jetzt ist die nächste Erneuerung fällig, damit der Hochwasserschutz an ein 300-jährliches Hochwasser angepasst werden kann. Ich danke Ihnen, dass Sie dieses Geschäft zügig beraten haben und wir es heute abschliessen können, wenn Sie jetzt auch noch bei diesen kleinen Differenzen dem Ständerat folgen.",1,DE
226210_3,"En effet, face à l'augmentation du trafic, notamment dans les centres urbains, et face aux défis environnementaux, le cyclisme offre des perspectives intéressantes. Pourtant, la cohabitation avec les autres modes de transport, en particulier avec l'automobile, n'est pas toujours simple ni sans danger. Notre Constitution garantit l'existence d'une infrastructure pour les véhicules à moteur; elle garantit également l'existence d'une infrastructure pour les trains. Elle prévoit par ailleurs une contribution financière destinée au trafic aérien. Enfin, elle prévoit même, à son article 88, un soutien aux chemins et sentiers pédestres. Mais, à l'heure actuelle, le trafic cycliste n'est hélas! pris en compte nulle part.",1,FR
